"region","district","municipality","parish","lat","lon","origin","alert_hour","extinction_hour","firstInterv_hour","village_area","vegetation_area","farming_area","village_veget_area","total_area","alert_day","alert_month","alert_year","firstInterv_day","firstInterv_month","firstInterv_year","extinction_day","extinction_month","extinction_year"
3,9,106,1147,40.5130555555556,7.12,1,77580,7800,78600,0,0.2,0,0.2,0.2,14,4,2014,14,4,2014,15,4,2014
5,3,52,937,41.5113888888889,8.03305555555556,4,40560,53400,41400,0,1,0,1,1,15,4,2014,15,4,2014,15,4,2014
5,16,191,1580,41.8638888888889,8.19944444444445,5,51180,56400,52080,0,0.05,0,0.05,0.05,15,4,2014,15,4,2014,15,4,2014
5,16,193,274,41.6944444444444,8.56,5,52680,58980,53700,0.2,0,0,0.2,0.2,15,4,2014,15,4,2014,15,4,2014
5,1,212,1619,40.9811111111111,8.43861111111111,5,57000,62700,57960,0,0.41,0,0.41,0.41,15,4,2014,15,4,2014,15,4,2014
5,16,257,1685,41.6872222222222,8.69388888888889,5,70200,74400,71340,0.02,0,0,0.02,0.02,15,4,2014,15,4,2014,15,4,2014
5,3,200,575,41.6133333333333,8.23833333333333,5,74640,81600,75600,0.02,0.07,0,0.09,0.09,15,4,2014,15,4,2014,15,4,2014
5,3,241,305,41.7591666666667,8.19861111111111,5,2160,15000,3600,0,0.5,0,0.5,0.5,16,4,2014,16,4,2014,16,4,2014
5,3,280,481,41.6358333333333,8.52861111111111,5,18240,22800,18900,0.4,0,0,0.4,0.4,16,4,2014,16,4,2014,16,4,2014
3,9,19,365,40.5933333333333,6.94527777777778,4,49980,53280,55800,0,2,0,2,2,16,4,2014,16,4,2014,16,4,2014
5,16,30,642,41.9069444444444,8.40722222222222,5,54360,65580,64800,0,0.01,0,0.01,0.01,16,4,2014,16,4,2014,16,4,2014
4,18,244,1634,40.4858333333333,8.06416666666667,5,56880,64500,57900,0.215,0,0,0.215,0.215,16,4,2014,16,4,2014,16,4,2014
7,4,120,1740,41.5511111111111,6.93805555555556,5,68940,73080,69480,0,0.02,0,0.02,0.02,16,4,2014,16,4,2014,16,4,2014
5,16,30,1652,41.8183333333333,8.37888888888889,5,74220,75720,74280,0.035,0,0,0.035,0.035,16,4,2014,16,4,2014,16,4,2014
4,18,244,1239,40.5797222222222,8.15388888888889,5,75900,83040,76980,0.06,0,0,0.06,0.06,16,4,2014,16,4,2014,16,4,2014
5,16,257,880,41.6516666666667,8.6825,5,50880,57300,51240,0.3,0,0,0.3,0.3,17,4,2014,17,4,2014,17,4,2014
4,6,74,1665,40.1847222222222,8.43083333333333,5,55140,59100,55500,0,0.05,0,0.05,0.05,17,4,2014,17,4,2014,17,4,2014
7,17,147,450,41.7166666666667,7.96833333333333,5,74700,85680,76500,0,0.01,0,0.01,0.01,17,4,2014,17,4,2014,17,4,2014
5,3,52,281,41.5488888888889,8.01777777777778,5,79200,86100,79800,0,0.01,0,0.01,0.01,17,4,2014,17,4,2014,17,4,2014
3,9,209,888,40.3830555555556,6.97527777777778,1,66240,69600,66600,0,0.01,0,0.01,0.01,18,4,2014,18,4,2014,18,4,2014
5,16,268,447,41.8705555555556,8.695,5,77160,80640,78120,0.3,0,0,0.3,0.3,19,4,2014,19,4,2014,19,4,2014
7,4,265,588,41.3291666666667,7.24722222222222,5,55500,63900,56400,0,0.18,0,0.18,0.18,20,4,2014,20,4,2014,20,4,2014
7,17,274,1882,41.4219444444444,7.58166666666667,5,74100,80400,76800,0,0.02,0,0.02,0.02,20,4,2014,20,4,2014,20,4,2014
7,17,206,1176,41.509314,7.790563,5,80580,84000,80700,0,0.2,0,0.2,0.2,20,4,2014,20,4,2014,20,4,2014
7,17,206,1176,41.509314,7.790563,5,32400,42900,33300,0,0.01,0,0.01,0.01,21,4,2014,21,4,2014,21,4,2014
5,13,263,1538,41.36,8.72916666666667,5,71520,80100,72300,0.66,0.07,0,0.73,0.73,21,4,2014,21,4,2014,21,4,2014
3,5,100,1695,40.0986111111111,7.435,5,43500,51300,45600,0.02,0,0,0.02,0.02,22,4,2014,22,4,2014,22,4,2014
5,3,260,1156,41.5775,8.10888888888889,5,56100,62700,56700,0.23,0,0,0.23,0.23,22,4,2014,22,4,2014,22,4,2014
7,4,97,1615,41.2105555555556,6.75833333333333,5,59640,65100,59940,0.41,0,0,0.41,0.41,22,4,2014,22,4,2014,22,4,2014
5,16,143,1525,41.9844444444444,8.45722222222222,5,62400,68700,64020,0.1,0,0,0.1,0.1,22,4,2014,22,4,2014,22,4,2014
3,18,226,1399,40.877822,7.505544,5,71700,75600,72300,0,0.01,0,0.01,0.01,22,4,2014,22,4,2014,22,4,2014
7,4,265,229,41.3741666666667,7.08916666666667,5,50820,53700,50880,0,0.28,0,0.28,0.28,23,4,2014,23,4,2014,23,4,2014
4,6,180,1378,40.3113888888889,8.32555555555555,5,57120,64500,58320,0,0.95,0,0.95,0.95,23,4,2014,23,4,2014,23,4,2014
7,4,245,347,41.2672222222222,7.01583333333333,5,65160,81000,65280,0,0.02,0,0.02,0.02,24,4,2014,24,4,2014,24,4,2014
7,4,139,1441,41.5125,7.21638888888889,4,63480,71400,64320,0,1.31,0,1.31,1.31,26,4,2014,26,4,2014,26,4,2014
4,6,32,1045,40.2161111111111,8.10777777777778,2,75840,80100,76680,0,0,0.001,0,0.001,27,4,2014,27,4,2014,27,4,2014
1,12,101,775,39.37,7.88777777777778,4,56940,84300,54171.8030876784,7.14,0,0,7.14,7.14,28,4,2014,5,8,2015,28,4,2014
1,12,55,899,39.0127777777778,7.07222222222222,2,62220,68280,63480,0,0,1.614,0,1.614,28,4,2014,28,4,2014,28,4,2014
4,18,284,1137,40.663262,7.866925,5,72480,76260,73440,0,0.05,0,0.05,0.05,28,4,2014,28,4,2014,28,4,2014
6,14,170,1384,39.6619444444444,8.53333333333333,5,43860,52500,44700,0,0.2274,0,0.2274,0.2274,29,4,2014,29,4,2014,29,4,2014
4,1,251,1716,40.554939,8.68094,5,46500,49680,46800,0,0.0087,0,0.0087,0.0087,29,4,2014,29,4,2014,29,4,2014
3,9,94,552,40.9011111111111,6.93472222222222,1,47100,52500,49200,0,0.02,0,0.02,0.02,29,4,2014,29,4,2014,29,4,2014
4,6,169,239,40.3608333333333,7.8925,5,63000,66600,63300,0.25,0.05,0,0.3,0.3,29,4,2014,29,4,2014,29,4,2014
4,1,37,509,40.6541666666667,8.58027777777778,2,36180,39000,36780,0,0,9e-04,0,9e-04,30,4,2014,30,4,2014,30,4,2014
4,6,169,740,40.3091666666667,7.96972222222222,2,56100,61920,57600,0,0,0.1,0,0.1,30,4,2014,30,4,2014,30,4,2014
1,12,159,1528,39.4622222222222,7.71027777777778,5,62220,72600,63000,0.1119,0,0,0.1119,0.1119,30,4,2014,30,4,2014,30,4,2014
2,8,164,1084,37.0422222222222,7.84888888888889,5,74580,82620,75000,0,0.004,0,0.004,0.004,30,4,2014,30,4,2014,30,4,2014
4,10,199,1519,39.5497222222222,8.76916666666667,2,46020,50400,46800,0,0,0.01,0,0.01,1,5,2014,1,5,2014,1,5,2014
3,5,61,1566,39.8372222222222,7.70027777777778,5,51180,55500,52140,0.0168,0,0,0.0168,0.0168,1,5,2014,1,5,2014,1,5,2014
5,3,200,547,41.6008333333333,8.31527777777778,5,58860,70200,59400,0.56,0,0,0.56,0.56,1,5,2014,1,5,2014,1,5,2014
3,5,184,1516,40.1116666666667,7.24722222222222,2,38400,43200,39180,0,0,0.03,0,0.03,2,5,2014,2,5,2014,2,5,2014
5,1,34,1211,40.9283333333333,8.24361111111111,5,52500,66000,53700,0.775,0,0,0.775,0.775,2,5,2014,2,5,2014,2,5,2014
5,16,193,524,41.7736111111111,8.57416666666667,4,61860,75000,63900,3,0,0,3,3,2,5,2014,2,5,2014,2,5,2014
4,1,131,798,40.3802777777778,8.44805555555556,2,68880,70920,69120,0,0,0.025,0,0.025,2,5,2014,2,5,2014,2,5,2014
4,1,165,1636,40.8663888888889,8.50861111111111,5,73800,80700,74940,0,0.02,0,0.02,0.02,2,5,2014,2,5,2014,2,5,2014
3,5,61,362,39.7980555555556,7.48305555555556,5,80820,85500,81840,0.0358,0,0,0.0358,0.0358,2,5,2014,2,5,2014,2,5,2014
1,12,129,1353,39.3677777777778,7.40611111111111,2,81720,8700,54171.8030876784,0,0,0.49,0,0.49,2,5,2014,5,8,2015,3,5,2014
5,18,73,409,41.0741666666667,8.08138888888889,5,1740,9000,2040,0,0.5,0,0.5,0.5,3,5,2014,3,5,2014,3,5,2014
3,5,184,1643,40.2369444444444,7.23333333333333,2,44940,51300,46860,0,0,0.01,0,0.01,3,5,2014,3,5,2014,3,5,2014
5,3,107,188,41.5541666666667,8.2025,2,47640,50820,47880,0,0,0.001,0,0.001,3,5,2014,3,5,2014,3,5,2014
5,3,241,1720,41.6566666666667,8.22972222222222,5,50700,63900,52500,0.8,0.15,0,0.95,0.95,3,5,2014,3,5,2014,3,5,2014
7,17,72,1337,41.6955555555556,7.52138888888889,3,51540,52260,54171.8030876784,0,0,0,0,0,3,5,2014,5,8,2015,3,5,2014
3,18,226,1091,40.8475,7.58972222222222,5,54000,61200,55800,0,0.28,0,0.28,0.28,3,5,2014,3,5,2014,3,5,2014
3,9,104,689,40.5036111111111,7.6725,5,55680,60000,55920,0,0.1,0,0.1,0.1,3,5,2014,3,5,2014,3,5,2014
4,1,168,913,40.4811111111111,8.57111111111111,2,58260,61200,58800,0,0,0.065,0,0.065,3,5,2014,3,5,2014,3,5,2014
5,3,50,1075,41.4938888888889,8.48444444444444,5,62160,67200,63600,0,0.002,0,0.002,0.002,3,5,2014,3,5,2014,3,5,2014
5,3,88,521,41.5419444444444,8.08527777777778,5,64860,72000,65400,0.02,0,0,0.02,0.02,3,5,2014,3,5,2014,3,5,2014
7,4,120,543,41.6222222222222,6.96138888888889,5,85740,9900,300,0,0.37,0,0.37,0.37,3,5,2014,4,5,2014,4,5,2014
7,17,147,450,41.7158333333333,7.98388888888889,4,5040,14400,8400,1,0,0,1,1,4,5,2014,4,5,2014,4,5,2014
4,6,176,286,40.0577777777778,7.96111111111111,5,50220,56100,51600,0,0.04,0,0.04,0.04,4,5,2014,4,5,2014,4,5,2014
3,5,184,1516,40.0927777777778,7.24861111111111,5,52320,61020,53640,0,0.113,0,0.113,0.113,4,5,2014,4,5,2014,4,5,2014
6,14,9,820,39.5138888888889,8.69083333333333,5,53700,56100,53880,0,0.012,0,0.012,0.012,4,5,2014,4,5,2014,4,5,2014
3,5,61,1600,39.8130555555556,7.60583333333333,5,53700,60000,55440,0,0.6,0.096,0.6,0.696,4,5,2014,4,5,2014,4,5,2014
5,18,73,893,41.0638888888889,8.23111111111111,5,54540,60300,55140,0,0.005,0,0.005,0.005,4,5,2014,4,5,2014,4,5,2014
5,13,26,584,41.2880555555556,8.10861111111111,5,56100,65580,56700,0,0.01,0,0.01,0.01,4,5,2014,4,5,2014,4,5,2014
4,1,165,1649,40.8169444444444,8.42888888888889,5,64560,72300,65700,0,0.05,0,0.05,0.05,4,5,2014,4,5,2014,4,5,2014
5,3,280,586,41.6419444444444,8.51638888888889,5,66120,75060,66840,0.1,0,0,0.1,0.1,4,5,2014,4,5,2014,4,5,2014
5,3,269,1607,41.4036111111111,8.50444444444445,1,69780,76500,70320,0,0.06,0,0.06,0.06,4,5,2014,4,5,2014,4,5,2014
5,3,52,1520,41.4925,8.02888888888889,5,80340,85200,81000,0,0.1,0,0.1,0.1,4,5,2014,4,5,2014,4,5,2014
3,9,104,1303,40.4866666666667,7.59666666666667,1,2760,3900,3120,0,0,5e-05,0,5e-05,5,5,2014,5,5,2014,5,5,2014
7,4,140,185,41.3841666666667,6.685,5,58920,63300,59520,0,0.05,0,0.05,0.05,5,5,2014,5,5,2014,5,5,2014
7,17,254,1757,41.6577777777778,7.38333333333333,5,62340,68400,63600,0,0.01,0,0.01,0.01,5,5,2014,5,5,2014,5,5,2014
5,3,107,1048,41.4636111111111,8.32972222222222,5,74040,78000,74520,0,0.05,0,0.05,0.05,5,5,2014,5,5,2014,5,5,2014
7,4,140,221,41.3086111111111,6.50555555555556,4,74460,85200,74460,0,1.5,0,1.5,1.5,5,5,2014,5,5,2014,5,5,2014
5,16,143,1024,42.0808333333333,8.36583333333333,5,75780,80040,76680,0,0.03,0,0.03,0.03,5,5,2014,5,5,2014,5,5,2014
7,9,270,85,40.97,7.05305555555555,4,77400,84300,78900,1,3,1,4,5,5,5,2014,5,5,2014,5,5,2014
5,1,212,1300,40.9486111111111,8.57916666666667,5,42960,46500,43800,0,0.125,0,0.125,0.125,6,5,2014,6,5,2014,6,5,2014
3,9,209,384,40.5241666666667,7.05666666666667,4,43860,47340,45300,0.2,1.3,0,1.5,1.5,6,5,2014,6,5,2014,6,5,2014
3,9,224,1030,40.4686111111111,7.68111111111111,1,44280,47400,45000,0,0,0.015,0,0.015,6,5,2014,6,5,2014,6,5,2014
5,13,118,894,36.9441666666667,10.3780555555556,5,48600,61440,48900,0.58,0,0,0.58,0.58,6,5,2014,6,5,2014,6,5,2014
3,5,61,1170,39.9036111111111,7.51027777777778,5,61020,67200,62100,0,0.125,0,0.125,0.125,6,5,2014,6,5,2014,6,5,2014
3,9,209,384,40.5097222222222,7.04666666666667,5,63900,72000,65100,0,0.01,0,0.01,0.01,6,5,2014,6,5,2014,6,5,2014
5,3,280,703,41.6588888888889,8.40805555555556,4,67800,79500,68400,1.8,0,0,1.8,1.8,6,5,2014,6,5,2014,6,5,2014
5,16,143,1625,42.0641666666667,8.50722222222222,5,76440,78000,76800,0,0.02,0,0.02,0.02,6,5,2014,6,5,2014,6,5,2014
5,3,200,547,41.6011111111111,8.31361111111111,5,81420,600,82200,0.29,0,0,0.29,0.29,6,5,2014,6,5,2014,7,5,2014
7,17,276,1825,41.305,7.78,5,83160,600,84000,0,0.04,0,0.04,0.04,6,5,2014,6,5,2014,7,5,2014
1,7,281,407,38.7208333333333,7.39527777777778,1,37140,45300,39600,0,0,0.02,0,0.02,7,5,2014,7,5,2014,7,5,2014
7,4,139,323,41.4355555555556,7.05277777777778,5,51000,60000,53400,0,0.01,0,0.01,0.01,7,5,2014,7,5,2014,7,5,2014
3,18,141,1642,41.0394444444444,7.59611111111111,5,52740,61200,53280,0,0.15,0,0.15,0.15,7,5,2014,7,5,2014,7,5,2014
2,8,6,545,37.1294444444444,8.25194444444444,2,52860,56280,53400,0,0,0.0425,0,0.0425,7,5,2014,7,5,2014,7,5,2014
5,16,143,1625,42.07,8.41027777777778,5,58560,66000,58620,0.5,0,0,0.5,0.5,7,5,2014,7,5,2014,7,5,2014
5,3,107,812,41.5541666666667,8.2025,5,58740,70800,59400,0,0.5,0,0.5,0.5,7,5,2014,7,5,2014,7,5,2014
7,4,282,151,41.6419444444444,6.60111111111111,5,77700,84300,78600,0,0.02,0,0.02,0.02,7,5,2014,7,5,2014,7,5,2014
3,5,184,1176,40.07,7.09916666666667,5,420,6300,2520,0.007,0,0,0.007,0.007,8,5,2014,8,5,2014,8,5,2014
5,3,107,188,41.3933333333333,8.32944444444444,2,15240,20400,15480,0,0,0.001,0,0.001,8,5,2014,8,5,2014,8,5,2014
7,17,147,395,41.8,7.7,4,45540,47640,54171.8030876784,0,1.5,0,1.5,1.5,8,5,2014,5,8,2015,8,5,2014
6,14,215,155,39.4005555555556,8.70472222222222,2,46860,54900,48000,0,0,0.1359,0,0.1359,8,5,2014,8,5,2014,8,5,2014
5,3,280,1164,41.6547222222222,8.41083333333333,5,50160,54360,51600,0.05,0,0,0.05,0.05,8,5,2014,8,5,2014,8,5,2014
5,3,260,1156,41.6794444444444,8.05,4,51120,62100,53100,0.6,0.7,0,1.3,1.3,8,5,2014,8,5,2014,8,5,2014
5,16,193,1129,41.8594444444444,8.56194444444444,5,53040,55800,53160,0,0.02,0,0.02,0.02,8,5,2014,8,5,2014,8,5,2014
7,17,254,1757,41.5933333333333,7.34805555555555,4,53640,62100,55200,1.5,0.5,0,2,2,8,5,2014,8,5,2014,8,5,2014
1,12,196,1657,39.4336111111111,7.37583333333333,2,54600,59280,55440,0,0,0.07,0,0.07,8,5,2014,8,5,2014,8,5,2014
1,2,227,1024,37.9575,7.42305555555556,2,62760,68400,63900,0,0,0.1,0,0.1,8,5,2014,8,5,2014,8,5,2014
5,16,257,1685,41.6872222222222,8.69388888888889,5,66060,70380,67200,0,0.005,0,0.005,0.005,8,5,2014,8,5,2014,8,5,2014
7,4,139,1472,41.6525,7.12638888888889,5,66600,71100,67020,0.25,0.25,0,0.5,0.5,8,5,2014,8,5,2014,8,5,2014
6,14,20,84,39.1422222222222,8.58666666666667,2,35580,43560,36360,0,0,0.1859,0,0.1859,9,5,2014,9,5,2014,9,5,2014
1,12,236,350,38.9472222222222,7.80666666666667,2,52800,61500,54000,0,0,0.1,0,0.1,9,5,2014,9,5,2014,9,5,2014
7,4,51,1655,41.64,6.88888888888889,4,53700,68400,56100,1.85,0,0,1.85,1.85,9,5,2014,9,5,2014,9,5,2014
5,3,280,1164,41.6558333333333,8.40777777777778,5,54480,61200,54840,0.4,0,0,0.4,0.4,9,5,2014,9,5,2014,9,5,2014
5,3,88,521,41.5419444444444,8.08527777777778,5,56520,62700,57480,0.3,0,0,0.3,0.3,9,5,2014,9,5,2014,9,5,2014
6,14,170,908,39.5747222222222,8.58972222222222,5,68280,79200,70080,0,0.285,0,0.285,0.285,9,5,2014,9,5,2014,9,5,2014
5,16,54,1698,41.9052777777778,8.78361111111111,4,1860,10800,3000,0.5,0.5,0,1,1,10,5,2014,10,5,2014,10,5,2014
5,3,241,452,41.7391666666667,8.21361111111111,5,55140,60540,56400,0.1,0.2,0,0.3,0.3,10,5,2014,10,5,2014,10,5,2014
5,16,193,1129,41.7777777777778,8.53111111111111,5,59100,63000,59100,0,0.05,0,0.05,0.05,10,5,2014,10,5,2014,10,5,2014
5,3,50,865,41.4988888888889,8.40972222222222,5,68640,72000,69600,0,0.035,0,0.035,0.035,10,5,2014,10,5,2014,10,5,2014
1,2,21,1205,37.4369444444444,7.93916666666667,2,39240,42900,40800,0,0,0.2,0,0.2,11,5,2014,11,5,2014,11,5,2014
6,15,18,1569,38.6855555555556,9.14888888888889,5,47520,51600,48000,0,9e-04,0,9e-04,9e-04,11,5,2014,11,5,2014,11,5,2014
5,13,40,1667,41.1241666666667,8.05555555555556,4,48300,70800,50400,0.8,0.49,0,1.29,1.29,11,5,2014,11,5,2014,11,5,2014
5,3,27,258,41.6263888888889,8.34638888888889,5,55740,62700,56700,0.08,0.02,0,0.1,0.1,11,5,2014,11,5,2014,11,5,2014
1,7,203,1110,38.6280555555556,7.56388888888889,1,55860,60900,54171.8030876784,0,0,0.35,0,0.35,11,5,2014,5,8,2015,11,5,2014
5,3,69,156,41.3772222222222,7.99861111111111,5,59100,63300,59700,0,0.4,0,0.4,0.4,11,5,2014,11,5,2014,11,5,2014
7,4,139,583,41.3991666666667,7.13027777777778,5,83880,2400,85200,0,0.001,0,0.001,0.001,11,5,2014,11,5,2014,12,5,2014
7,17,147,1785,41.7288888888889,7.83527777777778,4,43920,62100,45300,0,5,0,5,5,12,5,2014,12,5,2014,12,5,2014
5,3,200,547,41.5938888888889,8.31888888888889,5,46680,49500,47940,0.02,0.05,0,0.07,0.07,12,5,2014,12,5,2014,12,5,2014
4,18,284,1707,40.6588888888889,7.92638888888889,5,48480,49620,48780,0,1e-04,0,1e-04,1e-04,12,5,2014,12,5,2014,12,5,2014
5,18,73,1278,41.0811111111111,8.10666666666667,5,48900,53100,49200,0,0.1,0,0.1,0.1,12,5,2014,12,5,2014,12,5,2014
4,6,93,71,40.1655555555556,8.75472222222222,2,53580,60000,54900,0,0,0.001,0,0.001,12,5,2014,12,5,2014,12,5,2014
5,3,269,1530,41.4061111111111,8.53361111111111,5,60480,64620,61200,0,0.01,0,0.01,0.01,12,5,2014,12,5,2014,12,5,2014
5,3,107,188,41.5541666666667,8.2025,2,65640,69600,65880,0,0,0.03,0,0.03,12,5,2014,12,5,2014,12,5,2014
5,3,52,1656,41.5230555555556,7.96444444444444,5,74700,78600,75000,0,0.02,0,0.02,0.02,12,5,2014,12,5,2014,12,5,2014
5,16,257,333,41.7013888888889,8.82388888888889,5,83700,240,84600,0,0.2,0,0.2,0.2,12,5,2014,12,5,2014,13,5,2014
5,18,73,409,41.0816666666667,8.09888888888889,5,31020,39300,32100,0,0.1,0,0.1,0.1,13,5,2014,13,5,2014,13,5,2014
5,3,280,1164,41.6558333333333,8.40777777777778,5,47640,52800,48000,0.1,0,0,0.1,0.1,13,5,2014,13,5,2014,13,5,2014
3,9,224,1806,40.3833333333333,7.73722222222222,2,48000,61200,48900,0,0,1,0,1,13,5,2014,13,5,2014,13,5,2014
6,14,247,1688,39.4944444444444,8.55333333333333,2,49380,52560,49800,0,0,0.1261,0,0.1261,13,5,2014,13,5,2014,13,5,2014
5,3,69,287,41.4211111111111,8.03416666666667,5,59520,68100,60600,0.4,0,0,0.4,0.4,13,5,2014,13,5,2014,13,5,2014
6,15,42,1518,38.6688888888889,9.05027777777778,5,61320,65700,61560,0,0.0183,0,0.0183,0.0183,13,5,2014,13,5,2014,13,5,2014
3,9,94,69,40.9219444444444,7.03472222222222,4,66480,71100,68100,0,4.3,0,4.3,4.3,13,5,2014,13,5,2014,13,5,2014
4,6,137,827,40.115,8.355,5,69300,75060,69900,0.2,0,0,0.2,0.2,13,5,2014,13,5,2014,13,5,2014
3,9,94,1088,40.8644444444444,7.10472222222222,4,71100,78300,72000,0.1,22.4,0,22.5,22.5,13,5,2014,13,5,2014,13,5,2014
6,11,122,1537,39.0141666666667,9.27,1,75060,82200,77760,0,0,0.005,0,0.005,13,5,2014,13,5,2014,13,5,2014
5,3,107,1654,41.5313888888889,8.29944444444445,5,76440,79200,77100,0,0.005,0,0.005,0.005,13,5,2014,13,5,2014,13,5,2014
7,17,206,1176,41.508472,7.81093,5,85800,900,86100,0,0.001,0,0.001,0.001,13,5,2014,13,5,2014,14,5,2014
5,3,260,736,41.6794444444444,8.05,4,3480,9600,4500,0,4.5,0,4.5,4.5,14,5,2014,14,5,2014,14,5,2014
5,18,73,1278,41.0808333333333,8.06305555555556,5,5940,11700,6000,0,0.3,0,0.3,0.3,14,5,2014,14,5,2014,14,5,2014
5,16,193,1129,41.7777777777778,8.53111111111111,5,8640,11580,9000,0,0.001,0,0.001,0.001,14,5,2014,14,5,2014,14,5,2014
4,1,251,1429,40.4377777777778,8.6425,5,22020,27000,23040,0.0148,0,0,0.0148,0.0148,14,5,2014,14,5,2014,14,5,2014
5,13,126,90,41.1388888888889,8.22277777777778,5,26700,38700,27600,0.25,0,0,0.25,0.25,14,5,2014,14,5,2014,14,5,2014
1,12,195,852,39.0919444444444,8.17638888888889,2,37920,43200,40920,0,0,0.0231,0,0.0231,14,5,2014,14,5,2014,14,5,2014
1,2,227,1215,37.9808333333333,7.60611111111111,2,38700,45000,40800,0,0,0.1,0,0.1,14,5,2014,14,5,2014,14,5,2014
4,18,65,1628,40.9788888888889,7.86638888888889,4,43440,52980,46080,0,1,0,1,1,14,5,2014,14,5,2014,14,5,2014
3,9,94,503,40.9494444444444,6.95833333333333,4,47700,67800,48780,0,99.4,0,99.4,99.4,14,5,2014,14,5,2014,14,5,2014
5,18,73,409,41.0719444444444,8.09027777777778,5,48360,60600,48900,0,0.05,0,0.05,0.05,14,5,2014,14,5,2014,14,5,2014
5,3,260,1156,41.5919444444444,8.11555555555556,5,49500,59040,50400,0.02,0.1,0,0.12,0.12,14,5,2014,14,5,2014,14,5,2014
5,16,193,535,41.755,8.58444444444445,5,49620,52080,49800,0,0.02,0,0.02,0.02,14,5,2014,14,5,2014,14,5,2014
6,14,76,851,39.4847222222222,8.29861111111111,2,51000,59700,51840,0,0,0.289,0,0.289,14,5,2014,14,5,2014,14,5,2014
6,14,215,1669,39.2508333333333,8.69027777777778,2,51180,54660,51660,0,0,0.0445,0,0.0445,14,5,2014,14,5,2014,14,5,2014
3,5,61,362,39.855,7.45138888888889,4,54720,66600,54960,0,3.09,0,3.09,3.09,14,5,2014,14,5,2014,14,5,2014
5,3,107,893,41.4613888888889,8.33944444444444,2,55200,58200,55500,0,0,0.02,0,0.02,14,5,2014,14,5,2014,14,5,2014
5,3,107,1618,41.5275,8.31611111111111,4,55440,69300,56400,1,0,0,1,1,14,5,2014,14,5,2014,14,5,2014
6,15,18,439,38.6855555555556,9.14888888888889,5,56460,62880,57420,0,0.002,0,0.002,0.002,14,5,2014,14,5,2014,14,5,2014
3,9,94,1088,40.8977777777778,7.09472222222222,4,58200,81900,60300,0.1,96.4,0.1,96.5,96.6,14,5,2014,14,5,2014,14,5,2014
5,3,260,1031,41.6297222222222,8.10027777777778,4,59100,64260,59640,0.8,0.2,0,1,1,14,5,2014,14,5,2014,14,5,2014
5,16,193,1041,41.8594444444444,8.56194444444444,5,63840,66780,64020,0,0.03,0,0.03,0.03,14,5,2014,14,5,2014,14,5,2014
5,3,88,1087,41.5419444444444,8.08527777777778,5,64500,66300,64980,0,0.4,0,0.4,0.4,14,5,2014,14,5,2014,14,5,2014
5,13,126,1798,41.2372222222222,8.16361111111111,5,66240,69000,66600,0,0.02,0,0.02,0.02,14,5,2014,14,5,2014,14,5,2014
5,16,257,1701,41.715,8.80888888888889,5,69360,71400,69600,0,1e-04,0,1e-04,1e-04,14,5,2014,14,5,2014,14,5,2014
5,3,84,622,41.5125,8.77138888888889,5,78360,85800,78600,0,0.24,0,0.24,0.24,14,5,2014,14,5,2014,14,5,2014
5,3,269,264,41.4105555555556,8.51777777777778,2,86040,3000,86280,0,0,0.002,0,0.002,14,5,2014,14,5,2014,15,5,2014
5,3,84,622,41.5605555555556,8.77944444444445,5,4800,13440,5700,0,0.05,0,0.05,0.05,15,5,2014,15,5,2014,15,5,2014
5,16,257,333,41.6883333333333,8.77305555555556,2,6360,11100,6720,0,0,0.05,0,0.05,15,5,2014,15,5,2014,15,5,2014
3,9,106,1816,40.4786111111111,7.18777777777778,5,8820,15240,9960,0.002,0.02,0,0.022,0.022,15,5,2014,15,5,2014,15,5,2014
4,18,284,1707,40.6438888888889,7.91777777777778,5,16020,32820,16080,0,0.005,0,0.005,0.005,15,5,2014,15,5,2014,15,5,2014
5,3,41,1582,41.6394444444444,8.69,5,19980,25200,20400,0,0.02,0,0.02,0.02,15,5,2014,15,5,2014,15,5,2014
5,3,269,264,41.4105555555556,8.51777777777778,5,26400,33000,26580,0,0.2,0,0.2,0.2,15,5,2014,15,5,2014,15,5,2014
7,17,206,1176,41.520122,7.791705,5,31800,34800,32400,0.05,0.05,0,0.1,0.1,15,5,2014,15,5,2014,15,5,2014
5,16,257,853,41.7925,8.74083333333333,2,40080,42900,40140,0,0,0.06,0,0.06,15,5,2014,15,5,2014,15,5,2014
2,8,232,1313,37.3358333333333,8.33944444444444,5,40440,44100,41280,0,0.001,0,0.001,0.001,15,5,2014,15,5,2014,15,5,2014
5,1,252,755,40.8630555555556,8.38666666666667,3,48000,50400,48300,0,0,0,0,0,15,5,2014,15,5,2014,15,5,2014
1,12,38,60,39.1716666666667,7.87027777777778,4,49440,64800,51000,1.33,0,0,1.33,1.33,15,5,2014,15,5,2014,15,5,2014
5,3,260,1444,41.631151,8.180644,5,50340,83700,51240,0,0.001,0,0.001,0.001,15,5,2014,15,5,2014,15,5,2014
5,16,30,1683,41.8125,8.43138888888889,5,54420,59700,54900,0,0.005,0,0.005,0.005,15,5,2014,15,5,2014,15,5,2014
6,15,11,49,38.6933333333333,8.91,2,60660,63600,61140,0,0,0.0179,0,0.0179,15,5,2014,15,5,2014,15,5,2014
5,16,30,1163,41.8108333333333,8.505,5,62100,64620,62700,0,0.5,0,0.5,0.5,15,5,2014,15,5,2014,15,5,2014
